SETTLEMENTDATE,RRP,Year,Quarter,RRP.1,Term,IndexTerm,Peak_OffPeak,Business,Evening_Peak,Solar_Period,Morning_Peak
12/04/2021 7:30,34.03,2021,2,34.03,Q2_21,21_Q2,OffPeak,Business Day,0,0,1
12/04/2021 8:00,20.35,2021,2,20.35,Q2_21,21_Q2,Peak,Business Day,0,0,1
12/04/2021 8:30,7.64,2021,2,7.64,Q2_21,21_Q2,Peak,Business Day,0,0,1
12/04/2021 9:00,5.19,2021,2,5.19,Q2_21,21_Q2,Peak,Business Day,0,0,1
12/04/2021 9:30,7.77,2021,2,7.77,Q2_21,21_Q2,Peak,Business Day,0,1,0
12/04/2021 10:00,-3.56,2021,2,-3.56,Q2_21,21_Q2,Peak,Business Day,0,1,0
12/04/2021 10:30,-21.4,2021,2,-21.4,Q2_21,21_Q2,Peak,Business Day,0,1,0
12/04/2021 11:00,-23.64,2021,2,-23.64,Q2_21,21_Q2,Peak,Business Day,0,1,0
12/04/2021 11:30,-25.96,2021,2,-25.96,Q2_21,21_Q2,Peak,Business Day,0,1,0
12/04/2021 12:00,-28.44,2021,2,-28.44,Q2_21,21_Q2,Peak,Business Day,0,1,0
12/04/2021 12:30,-20.41,2021,2,-20.41,Q2_21,21_Q2,Peak,Business Day,0,1,0
12/04/2021 13:00,-4.09,2021,2,-4.09,Q2_21,21_Q2,Peak,Business Day,0,1,0
12/04/2021 13:30,18.1,2021,2,18.1,Q2_21,21_Q2,Peak,Business Day,0,1,0
12/04/2021 14:00,24.17,2021,2,24.17,Q2_21,21_Q2,Peak,Business Day,0,1,0
12/04/2021 14:30,21.67,2021,2,21.67,Q2_21,21_Q2,Peak,Business Day,0,1,0
12/04/2021 15:00,25.16,2021,2,25.16,Q2_21,21_Q2,Peak,Business Day,0,1,0
12/04/2021 15:30,29.09,2021,2,29.09,Q2_21,21_Q2,Peak,Business Day,0,1,0
12/04/2021 16:00,39.99,2021,2,39.99,Q2_21,21_Q2,Peak,Business Day,0,1,0
12/04/2021 16:30,30.54,2021,2,30.54,Q2_21,21_Q2,Peak,Business Day,1,0,0
12/04/2021 17:00,45.73,2021,2,45.73,Q2_21,21_Q2,Peak,Business Day,1,0,0
12/04/2021 17:30,44.71,2021,2,44.71,Q2_21,21_Q2,Peak,Business Day,1,0,0
12/04/2021 18:00,172.08,2021,2,172.08,Q2_21,21_Q2,Peak,Business Day,1,0,0
12/04/2021 18:30,90.59,2021,2,90.59,Q2_21,21_Q2,Peak,Business Day,1,0,0
12/04/2021 19:00,61.74,2021,2,61.74,Q2_21,21_Q2,Peak,Business Day,1,0,0
12/04/2021 19:30,50.78,2021,2,50.78,Q2_21,21_Q2,Peak,Business Day,1,0,0
12/04/2021 20:00,50.61,2021,2,50.61,Q2_21,21_Q2,Peak,Business Day,1,0,0
12/04/2021 20:30,48.27,2021,2,48.27,Q2_21,21_Q2,Peak,Business Day,1,0,0
12/04/2021 21:00,50.52,2021,2,50.52,Q2_21,21_Q2,Peak,Business Day,1,0,0
12/04/2021 21:30,51.83,2021,2,51.83,Q2_21,21_Q2,Peak,Business Day,1,0,0
12/04/2021 22:00,47.56,2021,2,47.56,Q2_21,21_Q2,Peak,Business Day,1,0,0
12/04/2021 22:30,54.79,2021,2,54.79,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
12/04/2021 23:00,44.86,2021,2,44.86,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
12/04/2021 23:30,47.71,2021,2,47.71,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
13/04/2021 0:00,37.93,2021,2,37.93,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
13/04/2021 0:30,45.93,2021,2,45.93,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
13/04/2021 1:00,41.28,2021,2,41.28,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
13/04/2021 1:30,53.17,2021,2,53.17,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
13/04/2021 2:00,43.46,2021,2,43.46,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
13/04/2021 2:30,44.52,2021,2,44.52,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
13/04/2021 3:00,36.83,2021,2,36.83,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
13/04/2021 3:30,34.26,2021,2,34.26,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
13/04/2021 4:00,36.96,2021,2,36.96,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
13/04/2021 4:30,41.25,2021,2,41.25,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
13/04/2021 5:00,44.07,2021,2,44.07,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
13/04/2021 5:30,49.4,2021,2,49.4,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
13/04/2021 6:00,45.42,2021,2,45.42,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
13/04/2021 6:30,51.57,2021,2,51.57,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
13/04/2021 7:00,46.3,2021,2,46.3,Q2_21,21_Q2,OffPeak,Business Day,0,0,1
13/04/2021 7:30,27.19,2021,2,27.19,Q2_21,21_Q2,OffPeak,Business Day,0,0,1
13/04/2021 8:00,5.29,2021,2,5.29,Q2_21,21_Q2,Peak,Business Day,0,0,1
13/04/2021 8:30,16.97,2021,2,16.97,Q2_21,21_Q2,Peak,Business Day,0,0,1
13/04/2021 9:00,-5.53,2021,2,-5.53,Q2_21,21_Q2,Peak,Business Day,0,0,1
13/04/2021 9:30,9.12,2021,2,9.12,Q2_21,21_Q2,Peak,Business Day,0,1,0
13/04/2021 10:00,10.75,2021,2,10.75,Q2_21,21_Q2,Peak,Business Day,0,1,0
13/04/2021 10:30,12.19,2021,2,12.19,Q2_21,21_Q2,Peak,Business Day,0,1,0
13/04/2021 11:00,3.39,2021,2,3.39,Q2_21,21_Q2,Peak,Business Day,0,1,0
13/04/2021 11:30,10.71,2021,2,10.71,Q2_21,21_Q2,Peak,Business Day,0,1,0
13/04/2021 12:00,20.08,2021,2,20.08,Q2_21,21_Q2,Peak,Business Day,0,1,0
13/04/2021 12:30,20.68,2021,2,20.68,Q2_21,21_Q2,Peak,Business Day,0,1,0
13/04/2021 13:00,18.98,2021,2,18.98,Q2_21,21_Q2,Peak,Business Day,0,1,0
13/04/2021 13:30,20.79,2021,2,20.79,Q2_21,21_Q2,Peak,Business Day,0,1,0
13/04/2021 14:00,24.65,2021,2,24.65,Q2_21,21_Q2,Peak,Business Day,0,1,0
13/04/2021 14:30,19.47,2021,2,19.47,Q2_21,21_Q2,Peak,Business Day,0,1,0
13/04/2021 15:00,24.76,2021,2,24.76,Q2_21,21_Q2,Peak,Business Day,0,1,0
13/04/2021 15:30,32.59,2021,2,32.59,Q2_21,21_Q2,Peak,Business Day,0,1,0
13/04/2021 16:00,50.83,2021,2,50.83,Q2_21,21_Q2,Peak,Business Day,0,1,0
13/04/2021 16:30,56.52,2021,2,56.52,Q2_21,21_Q2,Peak,Business Day,1,0,0
13/04/2021 17:00,67.44,2021,2,67.44,Q2_21,21_Q2,Peak,Business Day,1,0,0
13/04/2021 17:30,148.94,2021,2,148.94,Q2_21,21_Q2,Peak,Business Day,1,0,0
13/04/2021 18:00,95.42,2021,2,95.42,Q2_21,21_Q2,Peak,Business Day,1,0,0
13/04/2021 18:30,73.54,2021,2,73.54,Q2_21,21_Q2,Peak,Business Day,1,0,0
13/04/2021 19:00,48.24,2021,2,48.24,Q2_21,21_Q2,Peak,Business Day,1,0,0
13/04/2021 19:30,51.43,2021,2,51.43,Q2_21,21_Q2,Peak,Business Day,1,0,0
13/04/2021 20:00,42.69,2021,2,42.69,Q2_21,21_Q2,Peak,Business Day,1,0,0
13/04/2021 20:30,42.39,2021,2,42.39,Q2_21,21_Q2,Peak,Business Day,1,0,0
13/04/2021 21:00,46.03,2021,2,46.03,Q2_21,21_Q2,Peak,Business Day,1,0,0
13/04/2021 21:30,55.46,2021,2,55.46,Q2_21,21_Q2,Peak,Business Day,1,0,0
13/04/2021 22:00,45.92,2021,2,45.92,Q2_21,21_Q2,Peak,Business Day,1,0,0
13/04/2021 22:30,48.16,2021,2,48.16,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
13/04/2021 23:00,43.49,2021,2,43.49,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
13/04/2021 23:30,42.97,2021,2,42.97,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
14/04/2021 0:00,41.43,2021,2,41.43,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
14/04/2021 0:30,40.24,2021,2,40.24,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
14/04/2021 1:00,34.19,2021,2,34.19,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
14/04/2021 1:30,32.27,2021,2,32.27,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
14/04/2021 2:00,31.57,2021,2,31.57,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
14/04/2021 2:30,29.88,2021,2,29.88,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
14/04/2021 3:00,24.86,2021,2,24.86,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
14/04/2021 3:30,23.6,2021,2,23.6,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
14/04/2021 4:00,25.99,2021,2,25.99,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
14/04/2021 4:30,28.29,2021,2,28.29,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
14/04/2021 5:00,34.72,2021,2,34.72,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
14/04/2021 5:30,48.96,2021,2,48.96,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
14/04/2021 6:00,54.74,2021,2,54.74,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
14/04/2021 6:30,47.42,2021,2,47.42,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
14/04/2021 7:00,48.2,2021,2,48.2,Q2_21,21_Q2,OffPeak,Business Day,0,0,1
14/04/2021 7:30,41.39,2021,2,41.39,Q2_21,21_Q2,OffPeak,Business Day,0,0,1
14/04/2021 8:00,28.07,2021,2,28.07,Q2_21,21_Q2,Peak,Business Day,0,0,1
14/04/2021 8:30,0.61,2021,2,0.61,Q2_21,21_Q2,Peak,Business Day,0,0,1
14/04/2021 9:00,-26.25,2021,2,-26.25,Q2_21,21_Q2,Peak,Business Day,0,0,1
14/04/2021 9:30,-7.14,2021,2,-7.14,Q2_21,21_Q2,Peak,Business Day,0,1,0
14/04/2021 10:00,-25.77,2021,2,-25.77,Q2_21,21_Q2,Peak,Business Day,0,1,0
14/04/2021 10:30,-60.53,2021,2,-60.53,Q2_21,21_Q2,Peak,Business Day,0,1,0
14/04/2021 11:00,-51.58,2021,2,-51.58,Q2_21,21_Q2,Peak,Business Day,0,1,0
14/04/2021 11:30,-27.72,2021,2,-27.72,Q2_21,21_Q2,Peak,Business Day,0,1,0
14/04/2021 12:00,-19.39,2021,2,-19.39,Q2_21,21_Q2,Peak,Business Day,0,1,0
14/04/2021 12:30,-13.15,2021,2,-13.15,Q2_21,21_Q2,Peak,Business Day,0,1,0
14/04/2021 13:00,-4.37,2021,2,-4.37,Q2_21,21_Q2,Peak,Business Day,0,1,0
14/04/2021 13:30,2.71,2021,2,2.71,Q2_21,21_Q2,Peak,Business Day,0,1,0
14/04/2021 14:00,5.93,2021,2,5.93,Q2_21,21_Q2,Peak,Business Day,0,1,0
14/04/2021 14:30,12.17,2021,2,12.17,Q2_21,21_Q2,Peak,Business Day,0,1,0
14/04/2021 15:00,21.52,2021,2,21.52,Q2_21,21_Q2,Peak,Business Day,0,1,0
14/04/2021 15:30,23.92,2021,2,23.92,Q2_21,21_Q2,Peak,Business Day,0,1,0
14/04/2021 16:00,35.78,2021,2,35.78,Q2_21,21_Q2,Peak,Business Day,0,1,0
14/04/2021 16:30,41.72,2021,2,41.72,Q2_21,21_Q2,Peak,Business Day,1,0,0
14/04/2021 17:00,48.08,2021,2,48.08,Q2_21,21_Q2,Peak,Business Day,1,0,0
14/04/2021 17:30,61.33,2021,2,61.33,Q2_21,21_Q2,Peak,Business Day,1,0,0
14/04/2021 18:00,67.2,2021,2,67.2,Q2_21,21_Q2,Peak,Business Day,1,0,0
14/04/2021 18:30,137.34,2021,2,137.34,Q2_21,21_Q2,Peak,Business Day,1,0,0
14/04/2021 19:00,69.11,2021,2,69.11,Q2_21,21_Q2,Peak,Business Day,1,0,0
14/04/2021 19:30,48.82,2021,2,48.82,Q2_21,21_Q2,Peak,Business Day,1,0,0
14/04/2021 20:00,57.17,2021,2,57.17,Q2_21,21_Q2,Peak,Business Day,1,0,0
14/04/2021 20:30,67.97,2021,2,67.97,Q2_21,21_Q2,Peak,Business Day,1,0,0
14/04/2021 21:00,56.62,2021,2,56.62,Q2_21,21_Q2,Peak,Business Day,1,0,0
14/04/2021 21:30,47.67,2021,2,47.67,Q2_21,21_Q2,Peak,Business Day,1,0,0
14/04/2021 22:00,44.64,2021,2,44.64,Q2_21,21_Q2,Peak,Business Day,1,0,0
14/04/2021 22:30,48.62,2021,2,48.62,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
14/04/2021 23:00,42.45,2021,2,42.45,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
14/04/2021 23:30,42.77,2021,2,42.77,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
15/04/2021 0:00,37.47,2021,2,37.47,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
15/04/2021 0:30,44.12,2021,2,44.12,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
15/04/2021 1:00,39.27,2021,2,39.27,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
15/04/2021 1:30,43.5,2021,2,43.5,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
15/04/2021 2:00,44.06,2021,2,44.06,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
15/04/2021 2:30,40.93,2021,2,40.93,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
15/04/2021 3:00,39.6,2021,2,39.6,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
15/04/2021 3:30,36.61,2021,2,36.61,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
15/04/2021 4:00,36.54,2021,2,36.54,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
15/04/2021 4:30,38.89,2021,2,38.89,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
15/04/2021 5:00,44.09,2021,2,44.09,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
15/04/2021 5:30,51.06,2021,2,51.06,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
15/04/2021 6:00,51.76,2021,2,51.76,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
15/04/2021 6:30,46.67,2021,2,46.67,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
15/04/2021 7:00,51.52,2021,2,51.52,Q2_21,21_Q2,OffPeak,Business Day,0,0,1
15/04/2021 7:30,34.07,2021,2,34.07,Q2_21,21_Q2,OffPeak,Business Day,0,0,1
15/04/2021 8:00,18.97,2021,2,18.97,Q2_21,21_Q2,Peak,Business Day,0,0,1
15/04/2021 8:30,0,2021,2,0,Q2_21,21_Q2,Peak,Business Day,0,0,1
15/04/2021 9:00,4.11,2021,2,4.11,Q2_21,21_Q2,Peak,Business Day,0,0,1
15/04/2021 9:30,-8.78,2021,2,-8.78,Q2_21,21_Q2,Peak,Business Day,0,1,0
15/04/2021 10:00,-27.22,2021,2,-27.22,Q2_21,21_Q2,Peak,Business Day,0,1,0
15/04/2021 10:30,-25.74,2021,2,-25.74,Q2_21,21_Q2,Peak,Business Day,0,1,0
15/04/2021 11:00,-32.49,2021,2,-32.49,Q2_21,21_Q2,Peak,Business Day,0,1,0
15/04/2021 11:30,-31.37,2021,2,-31.37,Q2_21,21_Q2,Peak,Business Day,0,1,0
15/04/2021 12:00,-29.54,2021,2,-29.54,Q2_21,21_Q2,Peak,Business Day,0,1,0
15/04/2021 12:30,-34.34,2021,2,-34.34,Q2_21,21_Q2,Peak,Business Day,0,1,0
15/04/2021 13:00,0.88,2021,2,0.88,Q2_21,21_Q2,Peak,Business Day,0,1,0
15/04/2021 13:30,-2.68,2021,2,-2.68,Q2_21,21_Q2,Peak,Business Day,0,1,0
15/04/2021 14:00,10.9,2021,2,10.9,Q2_21,21_Q2,Peak,Business Day,0,1,0
15/04/2021 14:30,18.55,2021,2,18.55,Q2_21,21_Q2,Peak,Business Day,0,1,0
15/04/2021 15:00,13.77,2021,2,13.77,Q2_21,21_Q2,Peak,Business Day,0,1,0
15/04/2021 15:30,24.66,2021,2,24.66,Q2_21,21_Q2,Peak,Business Day,0,1,0
15/04/2021 16:00,27.24,2021,2,27.24,Q2_21,21_Q2,Peak,Business Day,0,1,0
15/04/2021 16:30,29.66,2021,2,29.66,Q2_21,21_Q2,Peak,Business Day,1,0,0
15/04/2021 17:00,48.64,2021,2,48.64,Q2_21,21_Q2,Peak,Business Day,1,0,0
15/04/2021 17:30,63.27,2021,2,63.27,Q2_21,21_Q2,Peak,Business Day,1,0,0
15/04/2021 18:00,2180.65,2021,2,2180.65,Q2_21,21_Q2,Peak,Business Day,1,0,0
15/04/2021 18:30,46.33,2021,2,46.33,Q2_21,21_Q2,Peak,Business Day,1,0,0
15/04/2021 19:00,55.3,2021,2,55.3,Q2_21,21_Q2,Peak,Business Day,1,0,0
15/04/2021 19:30,48.68,2021,2,48.68,Q2_21,21_Q2,Peak,Business Day,1,0,0
15/04/2021 20:00,48.24,2021,2,48.24,Q2_21,21_Q2,Peak,Business Day,1,0,0
15/04/2021 20:30,59.7,2021,2,59.7,Q2_21,21_Q2,Peak,Business Day,1,0,0
15/04/2021 21:00,57.23,2021,2,57.23,Q2_21,21_Q2,Peak,Business Day,1,0,0
15/04/2021 21:30,48.86,2021,2,48.86,Q2_21,21_Q2,Peak,Business Day,1,0,0
15/04/2021 22:00,43.94,2021,2,43.94,Q2_21,21_Q2,Peak,Business Day,1,0,0
15/04/2021 22:30,52.28,2021,2,52.28,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
15/04/2021 23:00,45.98,2021,2,45.98,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
15/04/2021 23:30,47.6,2021,2,47.6,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
16/04/2021 0:00,36.45,2021,2,36.45,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
16/04/2021 0:30,37.98,2021,2,37.98,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
16/04/2021 1:00,39.98,2021,2,39.98,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
16/04/2021 1:30,36.37,2021,2,36.37,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
16/04/2021 2:00,35.88,2021,2,35.88,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
16/04/2021 2:30,36.96,2021,2,36.96,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
16/04/2021 3:00,35.62,2021,2,35.62,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
16/04/2021 3:30,35.2,2021,2,35.2,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
16/04/2021 4:00,36.33,2021,2,36.33,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
16/04/2021 4:30,35.77,2021,2,35.77,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
16/04/2021 5:00,39.18,2021,2,39.18,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
16/04/2021 5:30,41.59,2021,2,41.59,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
16/04/2021 6:00,45.37,2021,2,45.37,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
16/04/2021 6:30,50.15,2021,2,50.15,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
16/04/2021 7:00,59.1,2021,2,59.1,Q2_21,21_Q2,OffPeak,Business Day,0,0,1
16/04/2021 7:30,43.33,2021,2,43.33,Q2_21,21_Q2,OffPeak,Business Day,0,0,1
16/04/2021 8:00,24.07,2021,2,24.07,Q2_21,21_Q2,Peak,Business Day,0,0,1
16/04/2021 8:30,21.14,2021,2,21.14,Q2_21,21_Q2,Peak,Business Day,0,0,1
16/04/2021 9:00,11.11,2021,2,11.11,Q2_21,21_Q2,Peak,Business Day,0,0,1
16/04/2021 9:30,21.01,2021,2,21.01,Q2_21,21_Q2,Peak,Business Day,0,1,0
16/04/2021 10:00,7.03,2021,2,7.03,Q2_21,21_Q2,Peak,Business Day,0,1,0
16/04/2021 10:30,1.97,2021,2,1.97,Q2_21,21_Q2,Peak,Business Day,0,1,0
16/04/2021 11:00,1.73,2021,2,1.73,Q2_21,21_Q2,Peak,Business Day,0,1,0
16/04/2021 11:30,0,2021,2,0,Q2_21,21_Q2,Peak,Business Day,0,1,0
16/04/2021 12:00,10.51,2021,2,10.51,Q2_21,21_Q2,Peak,Business Day,0,1,0
16/04/2021 12:30,13.53,2021,2,13.53,Q2_21,21_Q2,Peak,Business Day,0,1,0
16/04/2021 13:00,18.47,2021,2,18.47,Q2_21,21_Q2,Peak,Business Day,0,1,0
16/04/2021 13:30,21.4,2021,2,21.4,Q2_21,21_Q2,Peak,Business Day,0,1,0
16/04/2021 14:00,23.9,2021,2,23.9,Q2_21,21_Q2,Peak,Business Day,0,1,0
16/04/2021 14:30,28.77,2021,2,28.77,Q2_21,21_Q2,Peak,Business Day,0,1,0
16/04/2021 15:00,30.98,2021,2,30.98,Q2_21,21_Q2,Peak,Business Day,0,1,0
16/04/2021 15:30,33.25,2021,2,33.25,Q2_21,21_Q2,Peak,Business Day,0,1,0
16/04/2021 16:00,38.97,2021,2,38.97,Q2_21,21_Q2,Peak,Business Day,0,1,0
16/04/2021 16:30,41.06,2021,2,41.06,Q2_21,21_Q2,Peak,Business Day,1,0,0
16/04/2021 17:00,56.93,2021,2,56.93,Q2_21,21_Q2,Peak,Business Day,1,0,0
16/04/2021 17:30,74.34,2021,2,74.34,Q2_21,21_Q2,Peak,Business Day,1,0,0
16/04/2021 18:00,101.64,2021,2,101.64,Q2_21,21_Q2,Peak,Business Day,1,0,0
16/04/2021 18:30,91.46,2021,2,91.46,Q2_21,21_Q2,Peak,Business Day,1,0,0
16/04/2021 19:00,59.14,2021,2,59.14,Q2_21,21_Q2,Peak,Business Day,1,0,0
16/04/2021 19:30,48.93,2021,2,48.93,Q2_21,21_Q2,Peak,Business Day,1,0,0
16/04/2021 20:00,60.45,2021,2,60.45,Q2_21,21_Q2,Peak,Business Day,1,0,0
16/04/2021 20:30,56.92,2021,2,56.92,Q2_21,21_Q2,Peak,Business Day,1,0,0
16/04/2021 21:00,47.7,2021,2,47.7,Q2_21,21_Q2,Peak,Business Day,1,0,0
16/04/2021 21:30,39.75,2021,2,39.75,Q2_21,21_Q2,Peak,Business Day,1,0,0
16/04/2021 22:00,39.35,2021,2,39.35,Q2_21,21_Q2,Peak,Business Day,1,0,0
16/04/2021 22:30,46.65,2021,2,46.65,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
16/04/2021 23:00,44.12,2021,2,44.12,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
16/04/2021 23:30,40.89,2021,2,40.89,Q2_21,21_Q2,OffPeak,Business Day,0,0,0
17/04/2021 0:00,35.6,2021,2,35.6,Q2_21,21_Q2,OffPeak,Non-business Day,0,0,0
17/04/2021 0:30,43.42,2021,2,43.42,Q2_21,21_Q2,OffPeak,Non-business Day,0,0,0
17/04/2021 1:00,45.01,2021,2,45.01,Q2_21,21_Q2,OffPeak,Non-business Day,0,0,0
17/04/2021 1:30,43.25,2021,2,43.25,Q2_21,21_Q2,OffPeak,Non-business Day,0,0,0
17/04/2021 2:00,36.2,2021,2,36.2,Q2_21,21_Q2,OffPeak,Non-business Day,0,0,0
17/04/2021 2:30,36.76,2021,2,36.76,Q2_21,21_Q2,OffPeak,Non-business Day,0,0,0
17/04/2021 3:00,35.45,2021,2,35.45,Q2_21,21_Q2,OffPeak,Non-business Day,0,0,0
17/04/2021 3:30,34.21,2021,2,34.21,Q2_21,21_Q2,OffPeak,Non-business Day,0,0,0
17/04/2021 4:00,36.35,2021,2,36.35,Q2_21,21_Q2,OffPeak,Non-business Day,0,0,0
17/04/2021 4:30,38.01,2021,2,38.01,Q2_21,21_Q2,OffPeak,Non-business Day,0,0,0
17/04/2021 5:00,40.86,2021,2,40.86,Q2_21,21_Q2,OffPeak,Non-business Day,0,0,0
17/04/2021 5:30,41.06,2021,2,41.06,Q2_21,21_Q2,OffPeak,Non-business Day,0,0,0
17/04/2021 6:00,40.01,2021,2,40.01,Q2_21,21_Q2,OffPeak,Non-business Day,0,0,0
17/04/2021 6:30,45.29,2021,2,45.29,Q2_21,21_Q2,OffPeak,Non-business Day,0,0,0
17/04/2021 7:00,44.91,2021,2,44.91,Q2_21,21_Q2,OffPeak,Non-business Day,0,0,1
17/04/2021 7:30,24.76,2021,2,24.76,Q2_21,21_Q2,OffPeak,Non-business Day,0,0,1
17/04/2021 8:00,19.15,2021,2,19.15,Q2_21,21_Q2,Peak,Non-business Day,0,0,1
17/04/2021 8:30,23.9,2021,2,23.9,Q2_21,21_Q2,Peak,Non-business Day,0,0,1
17/04/2021 9:00,23.03,2021,2,23.03,Q2_21,21_Q2,Peak,Non-business Day,0,0,1
17/04/2021 9:30,33.3,2021,2,33.3,Q2_21,21_Q2,Peak,Non-business Day,0,1,0
17/04/2021 10:00,30.5,2021,2,30.5,Q2_21,21_Q2,Peak,Non-business Day,0,1,0
17/04/2021 10:30,33.05,2021,2,33.05,Q2_21,21_Q2,Peak,Non-business Day,0,1,0
17/04/2021 11:00,33.86,2021,2,33.86,Q2_21,21_Q2,Peak,Non-business Day,0,1,0
17/04/2021 11:30,35.71,2021,2,35.71,Q2_21,21_Q2,Peak,Non-business Day,0,1,0
17/04/2021 12:00,36.65,2021,2,36.65,Q2_21,21_Q2,Peak,Non-business Day,0,1,0
17/04/2021 12:30,34.64,2021,2,34.64,Q2_21,21_Q2,Peak,Non-business Day,0,1,0
17/04/2021 13:00,33.21,2021,2,33.21,Q2_21,21_Q2,Peak,Non-business Day,0,1,0
17/04/2021 13:30,31.88,2021,2,31.88,Q2_21,21_Q2,Peak,Non-business Day,0,1,0
17/04/2021 14:00,32.28,2021,2,32.28,Q2_21,21_Q2,Peak,Non-business Day,0,1,0
17/04/2021 14:30,32.77,2021,2,32.77,Q2_21,21_Q2,Peak,Non-business Day,0,1,0
17/04/2021 15:00,32.51,2021,2,32.51,Q2_21,21_Q2,Peak,Non-business Day,0,1,0
17/04/2021 15:30,34.02,2021,2,34.02,Q2_21,21_Q2,Peak,Non-business Day,0,1,0
17/04/2021 16:00,35.01,2021,2,35.01,Q2_21,21_Q2,Peak,Non-business Day,0,1,0
17/04/2021 16:30,36.6,2021,2,36.6,Q2_21,21_Q2,Peak,Non-business Day,1,0,0
17/04/2021 17:00,57.46,2021,2,57.46,Q2_21,21_Q2,Peak,Non-business Day,1,0,0
17/04/2021 17:30,122.53,2021,2,122.53,Q2_21,21_Q2,Peak,Non-business Day,1,0,0
17/04/2021 18:00,70.41,2021,2,70.41,Q2_21,21_Q2,Peak,Non-business Day,1,0,0
17/04/2021 18:30,213.59,2021,2,213.59,Q2_21,21_Q2,Peak,Non-business Day,1,0,0
17/04/2021 19:00,160.72,2021,2,160.72,Q2_21,21_Q2,Peak,Non-business Day,1,0,0
17/04/2021 19:30,58.74,2021,2,58.74,Q2_21,21_Q2,Peak,Non-business Day,1,0,0
17/04/2021 20:00,67.22,2021,2,67.22,Q2_21,21_Q2,Peak,Non-business Day,1,0,0
